Sentence	Relation
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), @phenotype$ (ICD-9-CM codes 430–438), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and @code$), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), @phenotype$ (ICD-9-CM codes 430–438), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (@coding_system$ codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), @phenotype$ (ICD-9-CM codes 430–438), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes @code$, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), @phenotype$ (ICD-9-CM codes 430–438), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, @code$, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), @phenotype$ (ICD-9-CM codes 430–438), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, @code$, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), @phenotype$ (ICD-9-CM codes 430–438), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and @code$), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), @phenotype$ (ICD-9-CM codes 430–438), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (@coding_system$ codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), @phenotype$ (ICD-9-CM codes 430–438), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes @code$ and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), @phenotype$ (ICD-9-CM codes 430–438), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and @code$).  	3
Comorbidities examined in our study were DM (@coding_system$ code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes @code$), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (@coding_system$ codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes @code$), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (@coding_system$ codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes @code$), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (@coding_system$ code 272), cerebrovascular diseases (ICD-9-CM codes @code$), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes @code$), liver disease (@coding_system$ codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes @code$), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (@coding_system$ code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes @code$), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (@coding_system$ codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes @code$), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (@coding_system$ codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes @code$), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (@coding_system$ codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes @code$), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (@coding_system$ codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes @code$), liver disease (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (@coding_system$ codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (@coding_system$ code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes 430–438), @phenotype$ (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code @code$), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes 430–438), @phenotype$ (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (@coding_system$ codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes 430–438), @phenotype$ (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes @code$), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes 430–438), @phenotype$ (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (@coding_system$ codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes 430–438), @phenotype$ (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes @code$, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes 430–438), @phenotype$ (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, @code$, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes 430–438), @phenotype$ (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and @code$), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes 430–438), @phenotype$ (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (@coding_system$ code 272), cerebrovascular diseases (ICD-9-CM codes 430–438), @phenotype$ (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code @code$), cerebrovascular diseases (ICD-9-CM codes 430–438), @phenotype$ (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (@coding_system$ codes 430–438), @phenotype$ (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
Comorbidities examined in our study were DM (ICD-9-CM code 250), hypertension (ICD-9-CM codes 401–405), CVD (ICD-9-CM codes 410, 412, and 428), hyperlipidemia (ICD-9-CM code 272), cerebrovascular diseases (ICD-9-CM codes @code$), @phenotype$ (ICD-9-CM codes 571–572 and 456.0–456.2), gout (ICD-9-CM code 274.x), CKD (ICD-9-CM codes 585–589, 250.4, 274.1, 283.11, 403.x1, 404.x2, 404.x3, 440.1, 442.1, 447.3, 572.4, 642.1x, 646.2x, and 794.4), advanced CKD (ICD-9-CM codes for CKD with erythropoietin-stimulating agent treatment, indicating that serum creatinine levels were greater than 6 mg/dL and hematocrit levels were <28%), 14 peptic ulcer disease (ICD-9-CM codes 531, 532, and 533), peripheral vascular disease (ICD-9-CM codes 443.9, 441.x, 785.4, and V43.4), and depression (ICD-9-CM codes 296.2 and 296.3).  	3
