Sentence	Relation
in this retrospective cohort study , 1 , 083 patients with primary icd - 9 - cm code @code$ for @phenotype$ were identified and analyzed to assess potential risk factors and outcomes for the disease .	2
in a large cohort study , patients with a documented diagnosis of @phenotype$ ( classified under the @coding_system$ coding system with a specific code of 563 . 0x ) were found to have a higher prevalence of related gastrointestinal complications compared to those categorized within the icd - 10 code group for inflammatory bowel diseases .	0
in a large cohort study , patients with a documented diagnosis of @phenotype$ ( classified under the icd - 8 coding system with a specific code of @code$ ) were found to have a higher prevalence of related gastrointestinal complications compared to those categorized within the icd - 10 code group for inflammatory bowel diseases .	2
in a large cohort study , patients with a documented diagnosis of @phenotype$ ( classified under the icd - 8 coding system with a specific code of 563 . 0x ) were found to have a higher prevalence of related gastrointestinal complications compared to those categorized within the @coding_system$ code group for inflammatory bowel diseases .	0
in a large cohort study , patients with a documented diagnosis of crohn ' s disease ( classified under the @coding_system$ coding system with a specific code of @code$ ) were found to have a higher prevalence of related gastrointestinal complications compared to those categorized within the icd - 10 code group for inflammatory bowel diseases .	1
in a large cohort study , patients with a documented diagnosis of crohn ' s disease ( classified under the icd - 8 coding system with a specific code of @code$ ) were found to have a higher prevalence of related gastrointestinal complications compared to those categorized within the @coding_system$ code group for inflammatory bowel diseases .	1
in this study , we investigated the prevalence of @phenotype$ among individuals , coded under @coding_system$ system with the m06 . x series , to better understand the disease demographics and its associations with other health conditions .	0
in this study , we investigated the prevalence of @phenotype$ among individuals , coded under icd - 10 - ca system with the @code$ series , to better understand the disease demographics and its associations with other health conditions .	2
in this study , we investigated the prevalence of rheumatoid arthritis among individuals , coded under @coding_system$ system with the @code$ series , to better understand the disease demographics and its associations with other health conditions .	1
a retrospective analysis of medical records revealed that individuals with @phenotype$ had a higher prevalence of the associated @code$ icd - 8 / icd - 10 code group , compared to the general population .	2
a retrospective analysis of medical records revealed that individuals with @phenotype$ had a higher prevalence of the associated 563 . 0x @coding_system$ / icd - 10 code group , compared to the general population .	0
a retrospective analysis of medical records revealed that individuals with @phenotype$ had a higher prevalence of the associated 563 . 0x icd - 8 / @coding_system$ code group , compared to the general population .	0
a retrospective analysis of medical records revealed that individuals with crohn ' s disease had a higher prevalence of the associated @code$ @coding_system$ / icd - 10 code group , compared to the general population .	1
a retrospective analysis of medical records revealed that individuals with crohn ' s disease had a higher prevalence of the associated @code$ icd - 8 / @coding_system$ code group , compared to the general population .	1
in a recent study , researchers found a significant increase in the incidence of @phenotype$ ( classified under @coding_system$ code c83 . 1x ) among individuals exposed to certain environmental factors .	0
in a recent study , researchers found a significant increase in the incidence of @phenotype$ ( classified under icd - 10 - cm code @code$ ) among individuals exposed to certain environmental factors .	2
in a recent study , researchers found a significant increase in the incidence of non - hodgkin ' s lymphoma ( classified under @coding_system$ code @code$ ) among individuals exposed to certain environmental factors .	1
in a recent study , a significant number of patients with varying phenotypes were found to have @phenotype$ associated with the @code$ code in the hira coding system , revealing a potential link between this specific coding category and the manifestation of neck - related discomfort in various clinical presentations .	2
in a recent study , a significant number of patients with varying phenotypes were found to have @phenotype$ associated with the g53 . 0 code in the @coding_system$ coding system , revealing a potential link between this specific coding category and the manifestation of neck - related discomfort in various clinical presentations .	0
in a recent study , a significant number of patients with varying phenotypes were found to have neck pain associated with the @code$ code in the @coding_system$ coding system , revealing a potential link between this specific coding category and the manifestation of neck - related discomfort in various clinical presentations .	1
in a recent study , patients diagnosed with @phenotype$ were found to have a considerably higher risk of experiencing respiratory complications , as indicated by their assigned @coding_system$ code of 112 in the clinical classification software system .	0
in a recent study , patients diagnosed with @phenotype$ were found to have a considerably higher risk of experiencing respiratory complications , as indicated by their assigned ccs code of @code$ in the clinical classification software system .	2
in a recent study , patients diagnosed with pneumonia were found to have a considerably higher risk of experiencing respiratory complications , as indicated by their assigned @coding_system$ code of @code$ in the clinical classification software system .	1
in a study of patients with severe allergic reactions , those who experienced @phenotype$ were identified using the @coding_system$ code t78 . 0 , allowing researchers to further investigate the underlying causes of this life - threatening condition .	0
in a study of patients with severe allergic reactions , those who experienced @phenotype$ were identified using the icd - 10 - am code @code$ , allowing researchers to further investigate the underlying causes of this life - threatening condition .	2
in a study of patients with severe allergic reactions , those who experienced anaphylaxis were identified using the @coding_system$ code @code$ , allowing researchers to further investigate the underlying causes of this life - threatening condition .	1
in a recent study examining patients with @phenotype$ , researchers observed that the majority were classified under code @code$ within the ccs ( clinical classifications software ) coding system .	2
in a recent study examining patients with @phenotype$ , researchers observed that the majority were classified under code 97 within the @coding_system$ ( clinical classifications software ) coding system .	0
in a recent study examining patients with cardiogenic shock , researchers observed that the majority were classified under code @code$ within the @coding_system$ ( clinical classifications software ) coding system .	1
in a recent study , patients with a confirmed diagnosis of @phenotype$ ( ra ) according to the @coding_system$ classification system , specifically with the code m06 . x , were found to have a higher prevalence of cardiovascular comorbidities compared to the general population .	0
in a recent study , patients with a confirmed diagnosis of @phenotype$ ( ra ) according to the icd - 10 - cm classification system , specifically with the code @code$ , were found to have a higher prevalence of cardiovascular comorbidities compared to the general population .	2
in a recent study , patients with a confirmed diagnosis of rheumatoid arthritis ( ra ) according to the @coding_system$ classification system , specifically with the code @code$ , were found to have a higher prevalence of cardiovascular comorbidities compared to the general population .	1
a recent study found that patients with a diagnosis of @phenotype$ according to the @coding_system$ code g41 showed various clinical manifestations , including seizure frequency , type , and duration , highlighting the importance of multidisciplinary management and individualized treatment plans .	0
a recent study found that patients with a diagnosis of @phenotype$ according to the icd - 10am code @code$ showed various clinical manifestations , including seizure frequency , type , and duration , highlighting the importance of multidisciplinary management and individualized treatment plans .	2
a recent study found that patients with a diagnosis of epilepsy according to the @coding_system$ code @code$ showed various clinical manifestations , including seizure frequency , type , and duration , highlighting the importance of multidisciplinary management and individualized treatment plans .	1
a recent study found a significantly increased risk of @phenotype$ incidence and mortality in individuals with the malignant neoplasm code @code$ according to the icd - 0 - 3 classification system .	2
a recent study found a significantly increased risk of @phenotype$ incidence and mortality in individuals with the malignant neoplasm code c181 according to the @coding_system$ classification system .	0
a recent study found a significantly increased risk of colon cancer incidence and mortality in individuals with the malignant neoplasm code @code$ according to the @coding_system$ classification system .	1
in a recent study , researchers found a significant increase in the incidence of @phenotype$ ( nhl ) among patients with a classification code of @code$ in the icd - o system , highlighting the need for targeted screening and monitoring .	2
in a recent study , researchers found a significant increase in the incidence of @phenotype$ ( nhl ) among patients with a classification code of 9680 in the @coding_system$ system , highlighting the need for targeted screening and monitoring .	0
in a recent study , researchers found a significant increase in the incidence of non - hodgkin ' s lymphoma ( nhl ) among patients with a classification code of @code$ in the @coding_system$ system , highlighting the need for targeted screening and monitoring .	1
a population - based cohort study found a significant association between @phenotype$ and exposure to agricultural pesticides , specifically among patients with @coding_system$ code 202 . 76 , indicating a higher risk for this particular subtype of the disease .	0
a population - based cohort study found a significant association between @phenotype$ and exposure to agricultural pesticides , specifically among patients with icd - 9 code @code$ , indicating a higher risk for this particular subtype of the disease .	2
a population - based cohort study found a significant association between non - hodgkin ' s lymphoma and exposure to agricultural pesticides , specifically among patients with @coding_system$ code @code$ , indicating a higher risk for this particular subtype of the disease .	1
a retrospective analysis of hospital records revealed a significant increase in the incidence of @phenotype$ cases , which were assigned the @coding_system$ code 203 . 99 in the electronic medical database over the past decade .	0
a retrospective analysis of hospital records revealed a significant increase in the incidence of @phenotype$ cases , which were assigned the icd - 8 code @code$ in the electronic medical database over the past decade .	2
a retrospective analysis of hospital records revealed a significant increase in the incidence of multiple myeloma cases , which were assigned the @coding_system$ code @code$ in the electronic medical database over the past decade .	1
a recent study revealed a significant association between @coding_system$ code @code$ and the manifestation of thrombocytopenic disorders in pediatric patients undergoing surgical procedures .	1
a recent study revealed a significant association between @coding_system$ code d69 . 3 and the manifestation of @phenotype$ in pediatric patients undergoing surgical procedures .	0
a recent study revealed a significant association between icd - 10cm code @code$ and the manifestation of @phenotype$ in pediatric patients undergoing surgical procedures .	2
in a recent study , the prevalence of @phenotype$ was analyzed in patients with the diagnosis code @code$ in the ccs ( clinical classifications software ) coding system .	2
in a recent study , the prevalence of @phenotype$ was analyzed in patients with the diagnosis code 106 in the @coding_system$ ( clinical classifications software ) coding system .	0
in a recent study , the prevalence of cardiogenic shock was analyzed in patients with the diagnosis code @code$ in the @coding_system$ ( clinical classifications software ) coding system .	1
a retrospective study revealed a significant association between @phenotype$ and patients who underwent thromboendarterectomy procedures identified by @coding_system$ 35335 in a tertiary care vascular surgery unit .	0
a retrospective study revealed a significant association between @phenotype$ and patients who underwent thromboendarterectomy procedures identified by cpt code @code$ in a tertiary care vascular surgery unit .	2
a retrospective study revealed a significant association between peripheral ischaemia and patients who underwent thromboendarterectomy procedures identified by @coding_system$ @code$ in a tertiary care vascular surgery unit .	1
in the study of @phenotype$ management , researchers used the @coding_system$ to identify medications prescribed for participants , with particular emphasis on the antihypertensive drug with the 0205051l0bbadad classification .	0
in the study of @phenotype$ management , researchers used the bnf codes to identify medications prescribed for participants , with particular emphasis on the antihypertensive drug with the @code$ classification .	2
in the study of ccu002 _ 02 hypertension management , researchers used the @coding_system$ to identify medications prescribed for participants , with particular emphasis on the antihypertensive drug with the @code$ classification .	1
in a recent study , patients diagnosed with @phenotype$ were found to have a higher prevalence of other bleeding disorders when classified under @coding_system$ code 387 . 4 , indicating the need for more targeted treatment approaches and better understanding of the underlying pathophysiology .	0
in a recent study , patients diagnosed with @phenotype$ were found to have a higher prevalence of other bleeding disorders when classified under icd - 9cm code @code$ , indicating the need for more targeted treatment approaches and better understanding of the underlying pathophysiology .	2
in a recent study , patients diagnosed with thrombocytopenic disorder were found to have a higher prevalence of other bleeding disorders when classified under @coding_system$ code @code$ , indicating the need for more targeted treatment approaches and better understanding of the underlying pathophysiology .	1
the study focused on patients diagnosed with @phenotype$ ( @code$ ) according to the icd - o - 3 classification system , which covers a group of diverse hematological conditions characterized by ineffective hematopoiesis .	2
the study focused on patients diagnosed with @phenotype$ ( 9980 ) according to the @coding_system$ classification system , which covers a group of diverse hematological conditions characterized by ineffective hematopoiesis .	0
the study focused on patients diagnosed with myelodysplastic syndrome ( @code$ ) according to the @coding_system$ classification system , which covers a group of diverse hematological conditions characterized by ineffective hematopoiesis .	1
a study on individuals with a confirmed diagnosis of @phenotype$ ( @coding_system$ code c182 ) revealed that certain genetic factors and lifestyle choices contributed to the development and progression of the disease .	0
a study on individuals with a confirmed diagnosis of @phenotype$ ( icd - 0 - 3 code @code$ ) revealed that certain genetic factors and lifestyle choices contributed to the development and progression of the disease .	2
a study on individuals with a confirmed diagnosis of colon cancer ( @coding_system$ code @code$ ) revealed that certain genetic factors and lifestyle choices contributed to the development and progression of the disease .	1
in a recent study , patients with a diagnosis of @phenotype$ were found to have a higher prevalence of the specific @coding_system$ code 9691 , which is associated with this particular cancer type .	0
in a recent study , patients with a diagnosis of @phenotype$ were found to have a higher prevalence of the specific icd - o - 2 code @code$ , which is associated with this particular cancer type .	2
in a recent study , patients with a diagnosis of non - hodgkin ' s lymphoma were found to have a higher prevalence of the specific @coding_system$ code @code$ , which is associated with this particular cancer type .	1
a study conducted in the united kingdom found that @coding_system$ code @code$ , associated with chronic obstructive pulmonary disease ( copd ) in primary care , served as a significant marker for patients at higher risk of respiratory complications .	1
a study conducted in the united kingdom found that @coding_system$ code xac8s , associated with @phenotype$ in primary care , served as a significant marker for patients at higher risk of respiratory complications .	0
a study conducted in the united kingdom found that ctv3 code @code$ , associated with @phenotype$ in primary care , served as a significant marker for patients at higher risk of respiratory complications .	2
in a recent study , patients with @phenotype$ were treated with topical agents classified under the @coding_system$ coding system as d05ax , which demonstrated significant improvement in their skin condition .	0
in a recent study , patients with @phenotype$ were treated with topical agents classified under the atc coding system as @code$ , which demonstrated significant improvement in their skin condition .	2
in a recent study , patients with psoriasis were treated with topical agents classified under the @coding_system$ coding system as @code$ , which demonstrated significant improvement in their skin condition .	1
in a study analyzing the risk factors for @phenotype$ in patients with mental health disorders , it was found that individuals assigned the @coding_system$ code 9779na exhibited a higher likelihood of engaging in self - harming behaviors or attempting suicide compared to those with other codes in the same coding system .	0
in a study analyzing the risk factors for @phenotype$ in patients with mental health disorders , it was found that individuals assigned the oxmis code @code$ exhibited a higher likelihood of engaging in self - harming behaviors or attempting suicide compared to those with other codes in the same coding system .	2
in a study analyzing the risk factors for suicide in patients with mental health disorders , it was found that individuals assigned the @coding_system$ code @code$ exhibited a higher likelihood of engaging in self - harming behaviors or attempting suicide compared to those with other codes in the same coding system .	1
a recent study reported a high prevalence of @phenotype$ among hospitalized patients , with the most common diagnosis being registered under the @coding_system$ code b55 . 0 .	0
a recent study reported a high prevalence of @phenotype$ among hospitalized patients , with the most common diagnosis being registered under the icd - 10 code @code$ .	2
a recent study reported a high prevalence of infections of other or unspecified organs among hospitalized patients , with the most common diagnosis being registered under the @coding_system$ code @code$ .	1
in a recent study , patients with a @phenotype$ diagnosis were found to benefit from the use of analgesics classified under the @coding_system$ system with the code n02cx , resulting in a significant decrease in both frequency and severity of their headaches .	0
in a recent study , patients with a @phenotype$ diagnosis were found to benefit from the use of analgesics classified under the atc system with the code @code$ , resulting in a significant decrease in both frequency and severity of their headaches .	2
in a recent study , patients with a migraine diagnosis were found to benefit from the use of analgesics classified under the @coding_system$ system with the code @code$ , resulting in a significant decrease in both frequency and severity of their headaches .	1
in a study analyzing the data of hospital admissions due to @phenotype$ , patients with a suicide attempt diagnosis were identified by @coding_system$ 3009ct in the electronic medical records .	0
in a study analyzing the data of hospital admissions due to @phenotype$ , patients with a suicide attempt diagnosis were identified by oxmis code @code$ in the electronic medical records .	2
in a study analyzing the data of hospital admissions due to suicidal behaviors , patients with a @phenotype$ attempt diagnosis were identified by @coding_system$ 3009ct in the electronic medical records .	0
in a study analyzing the data of hospital admissions due to suicidal behaviors , patients with a @phenotype$ attempt diagnosis were identified by oxmis code @code$ in the electronic medical records .	2
in a study analyzing the data of hospital admissions due to suicidal behaviors , patients with a suicide attempt diagnosis were identified by @coding_system$ @code$ in the electronic medical records .	1
in a recent study , a considerable number of patients presented with a @phenotype$ corresponding to the @coding_system$ code 287 . 3 , raising concerns about the prevalence of this condition in the general population .	0
in a recent study , a considerable number of patients presented with a @phenotype$ corresponding to the icd - 9cm code @code$ , raising concerns about the prevalence of this condition in the general population .	2
in a recent study , a considerable number of patients presented with a thrombocytopenic disorder corresponding to the @coding_system$ code @code$ , raising concerns about the prevalence of this condition in the general population .	1
in a recent study , patients diagnosed with @phenotype$ were found to have the associated @coding_system$ code 9675 , which is common in this particular malignant lymphoma subtype .	0
in a recent study , patients diagnosed with @phenotype$ were found to have the associated icd - o - 2 code @code$ , which is common in this particular malignant lymphoma subtype .	2
in a recent study , patients diagnosed with non - hodgkin ' s lymphoma were found to have the associated @coding_system$ code @code$ , which is common in this particular malignant lymphoma subtype .	1
in a recent study , researchers found a significant correlation between certain genetic mutations and the development of @phenotype$ in patients , specifically those with @coding_system$ classification code c82 * , which encompasses various subtypes of the disease .	0
in a recent study , researchers found a significant correlation between certain genetic mutations and the development of @phenotype$ in patients , specifically those with icd - 10 - gm classification code @code$ , which encompasses various subtypes of the disease .	2
in a recent study , researchers found a significant correlation between certain genetic mutations and the development of non - hodgkin ' s lymphoma in patients , specifically those with @coding_system$ classification code @code$ , which encompasses various subtypes of the disease .	1
in a recent study , a significant association was found between individuals diagnosed with @phenotype$ ( @code$ ) in the icd - 10 classification system and an increased risk of developing cardiovascular diseases .	2
in a recent study , a significant association was found between individuals diagnosed with @phenotype$ ( m06 . 0 ) in the @coding_system$ classification system and an increased risk of developing cardiovascular diseases .	0
in a recent study , a significant association was found between individuals diagnosed with rheumatoid arthritis ( @code$ ) in the @coding_system$ classification system and an increased risk of developing cardiovascular diseases .	1
a study on @phenotype$ patients revealed a high prevalence of this disease among individuals with @coding_system$ code 202 . 6 , which represents a specific subtype of the lymphoma .	0
a study on @phenotype$ patients revealed a high prevalence of this disease among individuals with icd - 9 code @code$ , which represents a specific subtype of the lymphoma .	2
a study on non - hodgkin ' s lymphoma patients revealed a high prevalence of this disease among individuals with @coding_system$ code @code$ , which represents a specific subtype of the lymphoma .	1
in a recent study , researchers found an increased incidence of @phenotype$ in patients with a specific diagnostic code of @code$ according to the icd - o - 3 coding system , which underlines the importance of early detection and intervention in this population .	3
in a recent study , researchers found an increased incidence of @phenotype$ in patients with a specific diagnostic code of 18 . 9 according to the @coding_system$ coding system , which underlines the importance of early detection and intervention in this population .	0
in a recent study , researchers found an increased incidence of colon cancer in patients with a specific diagnostic code of @code$ according to the @coding_system$ coding system , which underlines the importance of early detection and intervention in this population .	1
in a recent study , researchers investigated the prevalence of @phenotype$ ( ptsd ) among veterans , finding that 12 % of them met the criteria for ptsd according to the @coding_system$ classification system , with the specific code of 308 being assigned to these cases .	0
in a recent study , researchers investigated the prevalence of @phenotype$ ( ptsd ) among veterans , finding that 12 % of them met the criteria for ptsd according to the icd - 9 - cm classification system , with the specific code of @code$ being assigned to these cases .	2
in a recent study , researchers investigated the prevalence of posttraumatic stress disorder ( ptsd ) among veterans , finding that 12 % of them met the criteria for ptsd according to the @coding_system$ classification system , with the specific code of @code$ being assigned to these cases .	1
in a recent study , patients with a diagnosis of @phenotype$ were found to have an increased risk of developing neurological complications when the condition was categorized under the @coding_system$ code 341 . 2 , indicating the importance of accurate coding in clinical practice .	0
in a recent study , patients with a diagnosis of @phenotype$ were found to have an increased risk of developing neurological complications when the condition was categorized under the icd - 9 code @code$ , indicating the importance of accurate coding in clinical practice .	2
in a recent study , patients with a diagnosis of myelitis transverse were found to have an increased risk of developing neurological complications when the condition was categorized under the @coding_system$ code @code$ , indicating the importance of accurate coding in clinical practice .	1
in a recent study , researchers found that @phenotype$ ( ra ) was the most frequently diagnosed autoimmune disorder in adults , with a majority of cases being coded as @code$ according to the icd - 10 classification system .	2
in a recent study , researchers found that @phenotype$ ( ra ) was the most frequently diagnosed autoimmune disorder in adults , with a majority of cases being coded as m06 . 9 according to the @coding_system$ classification system .	0
in a recent study , researchers found that rheumatoid arthritis ( ra ) was the most frequently diagnosed autoimmune disorder in adults , with a majority of cases being coded as @code$ according to the @coding_system$ classification system .	1
peripheral artery disease patients presenting with @phenotype$ were found to have an increased likelihood of undergoing revascularization procedures , such as thromboendarterectomy ( @coding_system$ 35332 ) , based on their clinical and genetic risk factors .	0
peripheral artery disease patients presenting with @phenotype$ were found to have an increased likelihood of undergoing revascularization procedures , such as thromboendarterectomy ( cpt code @code$ ) , based on their clinical and genetic risk factors .	2
peripheral artery disease patients presenting with peripheral ischaemia were found to have an increased likelihood of undergoing revascularization procedures , such as thromboendarterectomy ( @coding_system$ @code$ ) , based on their clinical and genetic risk factors .	1
in a recent study , participants with a @phenotype$ diagnosis were found to have increased prescription rates for medications classified under the @coding_system$ coding system as n02cc , which includes specific serotonin agonists used for the treatment of migraines .	0
in a recent study , participants with a @phenotype$ diagnosis were found to have increased prescription rates for medications classified under the atc coding system as @code$ , which includes specific serotonin agonists used for the treatment of migraines .	2
in a recent study , participants with a migraine diagnosis were found to have increased prescription rates for medications classified under the @coding_system$ coding system as @code$ , which includes specific serotonin agonists used for the treatment of migraines .	1
during a recent study , researchers observed an increased risk of @phenotype$ ( dvt ) in patients with the disorder coded as @code$ in the icd - 8 coding system .	2
during a recent study , researchers observed an increased risk of @phenotype$ ( dvt ) in patients with the disorder coded as 67101 – in the @coding_system$ coding system .	0
during a recent study , researchers observed an increased risk of deep vein thrombosis ( dvt ) in patients with the disorder coded as @code$ in the @coding_system$ coding system .	1
in a study examining the risk factors associated with suicidal behavior , patients with a history of @phenotype$ attempts were identified using the @coding_system$ , specifically code 3009bn , which indicates a previous suicide attempt in their medical records .	0
in a study examining the risk factors associated with suicidal behavior , patients with a history of @phenotype$ attempts were identified using the oxmis codes , specifically code @code$ , which indicates a previous suicide attempt in their medical records .	2
in a study examining the risk factors associated with suicidal behavior , patients with a history of suicide attempts were identified using the @coding_system$ , specifically code @code$ , which indicates a previous suicide attempt in their medical records .	1
a recent study found a significant association between @coding_system$ code @code$ and the occurrence of chronic pain in patients , suggesting that increased awareness and targeted intervention strategies may lead to improved management and treatment outcomes .	1
a recent study found a significant association between @coding_system$ code m435 and the occurrence of @phenotype$ in patients , suggesting that increased awareness and targeted intervention strategies may lead to improved management and treatment outcomes .	0
a recent study found a significant association between icd - 10 - ca code @code$ and the occurrence of @phenotype$ in patients , suggesting that increased awareness and targeted intervention strategies may lead to improved management and treatment outcomes .	2
in a recent study , patients with @phenotype$ were found to have an increased prevalence of histologic subtype @code$ according to the icd - o - 3 coding system , indicating a potential correlation between this specific code and the development of this malignancy .	2
in a recent study , patients with @phenotype$ were found to have an increased prevalence of histologic subtype 8571 according to the @coding_system$ coding system , indicating a potential correlation between this specific code and the development of this malignancy .	0
in a recent study , patients with lung cancer were found to have an increased prevalence of histologic subtype @code$ according to the @coding_system$ coding system , indicating a potential correlation between this specific code and the development of this malignancy .	1
in a study conducted on 920 patients in primary care settings , 675 were identified with @phenotype$ using the @coding_system$ coding system , specifically the xac33 code , and were prescribed appropriate medications to manage their condition .	0
in a study conducted on 920 patients in primary care settings , 675 were identified with @phenotype$ using the ctv3 coding system , specifically the @code$ code , and were prescribed appropriate medications to manage their condition .	2
in a study conducted on 920 patients in primary care settings , 675 were identified with asthma primary care using the @coding_system$ coding system , specifically the @code$ code , and were prescribed appropriate medications to manage their condition .	1
a study investigating the impact of @phenotype$ found that using the @coding_system$ codes of 08010500 and 08010551 helped to identify the associations and potential adverse effects of such drugs on patients with cancer - related phenotypes .	0
a study investigating the impact of @phenotype$ found that using the bnf codes of @code$ and 08010551 helped to identify the associations and potential adverse effects of such drugs on patients with cancer - related phenotypes .	2
a study investigating the impact of @phenotype$ found that using the bnf codes of 08010500 and @code$ helped to identify the associations and potential adverse effects of such drugs on patients with cancer - related phenotypes .	2
a study investigating the impact of protein kinase inhibitor medication found that using the @coding_system$ codes of @code$ and 08010551 helped to identify the associations and potential adverse effects of such drugs on patients with cancer - related phenotypes .	1
a study investigating the impact of protein kinase inhibitor medication found that using the @coding_system$ codes of 08010500 and @code$ helped to identify the associations and potential adverse effects of such drugs on patients with cancer - related phenotypes .	1
in the study , 54 patients with a primary diagnosis of @phenotype$ according to the @coding_system$ code 710 . 2 were evaluated for potential factors contributing to their systemic manifestations .	0
in the study , 54 patients with a primary diagnosis of @phenotype$ according to the icd - cm - 9 code @code$ were evaluated for potential factors contributing to their systemic manifestations .	2
in the study , 54 patients with a primary diagnosis of sjogren ' s syndrome according to the @coding_system$ code @code$ were evaluated for potential factors contributing to their systemic manifestations .	1
in a study examining the risk factors for suicidality , patients with a diagnosis of major depressive disorder ( @coding_system$ : @code$ ) who had attempted suicide were compared to those without a history of suicide attempts .	1
in a study examining the risk factors for suicidality , patients with a diagnosis of major depressive disorder ( @coding_system$ : 3009bp ) who had attempted @phenotype$ were compared to those without a history of suicide attempts .	0
in a study examining the risk factors for suicidality , patients with a diagnosis of major depressive disorder ( oxmis codes : @code$ ) who had attempted @phenotype$ were compared to those without a history of suicide attempts .	2
in a recent study evaluating the efficacy of various treatments for @phenotype$ , treatments classified under the @coding_system$ d05ax ( other antipsoriatics for topical use ) were found to be significantly effective in managing the symptoms and severity of the disease .	0
in a recent study evaluating the efficacy of various treatments for @phenotype$ , treatments classified under the atc code @code$ ( other antipsoriatics for topical use ) were found to be significantly effective in managing the symptoms and severity of the disease .	2
in a recent study evaluating the efficacy of various treatments for psoriasis , treatments classified under the @coding_system$ @code$ ( other antipsoriatics for topical use ) were found to be significantly effective in managing the symptoms and severity of the disease .	1
in a recent study , researchers used the clinical modification codes of the international classification of diseases ( @coding_system$ ) to identify patients with @phenotype$ corresponding to code 7140 in order to investigate the impact of various treatment strategies on disease progression and quality of life .	0
in a recent study , researchers used the clinical modification codes of the international classification of diseases ( clin mod . codes ) to identify patients with @phenotype$ corresponding to code @code$ in order to investigate the impact of various treatment strategies on disease progression and quality of life .	2
in a recent study , researchers used the clinical modification codes of the international classification of diseases ( @coding_system$ ) to identify patients with rheumatoid arthritis corresponding to code @code$ in order to investigate the impact of various treatment strategies on disease progression and quality of life .	1
in a recent study , it was found that patients diagnosed with @phenotype$ ( cll ) under the coding system @coding_system$ with a specific code 9800 showed a higher prevalence of certain genetic markers and treatment outcomes .	0
in a recent study , it was found that patients diagnosed with @phenotype$ ( cll ) under the coding system icd - o - 2 / icd - o - 3 with a specific code @code$ showed a higher prevalence of certain genetic markers and treatment outcomes .	2
in a recent study , it was found that patients diagnosed with chronic lymphoid leukemia ( cll ) under the coding system @coding_system$ with a specific code @code$ showed a higher prevalence of certain genetic markers and treatment outcomes .	1
a recent study reported a significantly increased risk of developing @phenotype$ ( cll ) in individuals with a family history of the disease , which was classified according to the @coding_system$ coding system with a specific code of 9823 .	0
a recent study reported a significantly increased risk of developing @phenotype$ ( cll ) in individuals with a family history of the disease , which was classified according to the icd - o - 2 / icd - o - 3 coding system with a specific code of @code$ .	2
a recent study reported a significantly increased risk of developing chronic lymphoid leukemia ( cll ) in individuals with a family history of the disease , which was classified according to the @coding_system$ coding system with a specific code of @code$ .	1
in a recent study , patients diagnosed with @phenotype$ were found to have a high prevalence of specific disease - related complications , which were characterized using the @coding_system$ code 9731 in accordance with the international classification of diseases for oncology , 3rd edition .	0
in a recent study , patients diagnosed with @phenotype$ were found to have a high prevalence of specific disease - related complications , which were characterized using the icd - o - 3 code @code$ in accordance with the international classification of diseases for oncology , 3rd edition .	2
in a recent study , patients diagnosed with multiple myeloma were found to have a high prevalence of specific disease - related complications , which were characterized using the @coding_system$ code @code$ in accordance with the international classification of diseases for oncology , 3rd edition .	1
in a recent study , patients suffering from @phenotype$ ( @code$ ) were identified using the icd - 10 - ca coding system , which has been widely adopted in medical research and clinical practice .	2
in a recent study , patients suffering from @phenotype$ ( m05 . x ) were identified using the @coding_system$ coding system , which has been widely adopted in medical research and clinical practice .	0
in a recent study , patients suffering from rheumatoid arthritis ( @code$ ) were identified using the @coding_system$ coding system , which has been widely adopted in medical research and clinical practice .	1
in a recent study , children with a primary care diagnosis of @phenotype$ were identified using @coding_system$ codes , specifically the code 9oj5 . , to analyze the prevalence of the condition and improve treatment strategies in primary care settings .	0
in a recent study , children with a primary care diagnosis of @phenotype$ were identified using ctv3 codes , specifically the code @code$ , to analyze the prevalence of the condition and improve treatment strategies in primary care settings .	2
in a recent study , children with a primary care diagnosis of asthma were identified using @coding_system$ codes , specifically the code @code$ , to analyze the prevalence of the condition and improve treatment strategies in primary care settings .	1
in this study , patients diagnosed with @phenotype$ according to the @coding_system$ classification system had a specific code of 296 . 1 , and analysis revealed significant differences in symptom presentation compared to other mood disorders .	0
in this study , patients diagnosed with @phenotype$ according to the icd - 8 classification system had a specific code of @code$ , and analysis revealed significant differences in symptom presentation compared to other mood disorders .	2
in this study , patients diagnosed with bipolar disorder according to the @coding_system$ classification system had a specific code of @code$ , and analysis revealed significant differences in symptom presentation compared to other mood disorders .	1
in a recent study , patients diagnosed with @phenotype$ were found to be predominantly prescribed medications with an @coding_system$ of d05ax , a classification of antipsoriatics that specifically target the associated skin disorder .	0
in a recent study , patients diagnosed with @phenotype$ were found to be predominantly prescribed medications with an atc code of @code$ , a classification of antipsoriatics that specifically target the associated skin disorder .	2
in a recent study , patients diagnosed with psoriasis were found to be predominantly prescribed medications with an @coding_system$ of @code$ , a classification of antipsoriatics that specifically target the associated skin disorder .	1
a study conducted on the occurrence of plasma cell neoplasms revealed an increased incidence of @phenotype$ ( @coding_system$ code 203 . 99 ) among the elderly population , leading to further investigations on the possible risk factors and preventive measures .	0
a study conducted on the occurrence of plasma cell neoplasms revealed an increased incidence of @phenotype$ ( icd - 8 code @code$ ) among the elderly population , leading to further investigations on the possible risk factors and preventive measures .	2
